Time	x coordinate for point mass 1	y coordinate for point mass 1	estimated x velocity for point mass 1	x velocity uncertainty for point mass 1	estimated y velocity for point mass 1	y velocity uncertainty for point mass 1	total velocity of point mass 1	total velocity of point mass 1 uncertainty	estimated kinetic energy of point mass 1	kinetic energy uncertainty of point mass 1	estimated potential energy of point mass 1	potential energy uncertainty of point mass 1	estimated Hamiltonian (total energy) of point mass 1	Uncertainty of the estimated Hamiltonian (total energy) of point mass 1	x coordinate for point mass 2	y coordinate for point mass 2	estimated x velocity for point mass 2	x velocity uncertainty for point mass 2	estimated y velocity for point mass 2	y velocity uncertainty for point mass 2	total velocity of point mass 2	total velocity of point mass 2 uncertainty	estimated kinetic energy of point mass 2	kinetic energy uncertainty of point mass 2	estimated potential energy of point mass 2	potential energy uncertainty of point mass 2	estimated Hamiltonian (total energy) of point mass 2	Uncertainty of the estimated Hamiltonian (total energy) of point mass 2	The hamiltonian (total energy) of the entire system	Uncertainty of The hamiltonian (total energy) of the entire system
8.397844444	0.02271591041	-0.1330860357	-0.4778540277	0.2605385622	-0.088799772	0.1149156674	0.4860348458	0.2570122353	0.001181149356	0.001249169023	0.0242222599	4.91E-05	0.02540340925	0.001250132297	0.07535643238	-0.2371869572	-0.4758195426	0.259613475	-0.138619704	0.126552367	0.4956003021	0.2517524346	0.001228098297	0.001247685828	0.0140099595	4.91E-05	0.0152380578	0.001248649833	0.04064146705	0.00176826777
8.4145	0.01492033502	-0.1343068788	-0.4452153267	0.2457814706	-0.055048959	0.1095515783	0.448605701	0.2442941191	0.001006235375	0.001095917347	0.02410249519	4.91E-05	0.02510873056	0.001097015181	0.06674619294	-0.2404681468	-0.5529184107	0.2950753761	-0.176870544	0.1378707949	0.5805186976	0.2841680938	0.001685009791	0.001649648919	0.0136880748	4.91E-05	0.01537308459	0.001650378151	0.04048181515	0.001982928159
8.431166667	0.007875399521	-0.134921001	-0.4047008777	0.2277472056	-0.024212208	0.106749181	0.4054245077	0.2274300751	0.0008218451573	0.0009220572634	0.0240422498	4.91E-05	0.02486409496	0.000923361816	0.05692581869	-0.243082642	-0.6303962253	0.3313708512	-0.168786381	0.1353342044	0.6526011364	0.3220039368	0.002129441216	0.002101401354	0.01343159282	4.91E-05	0.01556103404	0.002101973869	0.040425129	0.002296890274
8.447833333	0.001430305762	-0.1351139524	-0.3645049107	0.2102397709	-0.003840603	0.1060832603	0.3645251433	0.2102310728	0.0006643929007	0.0007663451202	0.02402332127	4.91E-05	0.02468771417	0.0007679142324	0.04573298543	-0.2460943595	-0.713526084	0.3708283507	-0.156509301	0.1316240783	0.7304893112	0.3633132182	0.002668073169	0.002653964229	0.01313614333	4.91E-05	0.0158042165	0.00265441757	0.04049193067	0.002764134342
8.4645	-0.004274764168	-0.1350490211	-0.3160882845	0.1898118198	0.007470126	0.1061312363	0.316176543	0.1897754017	0.0004998380318	0.000600025305	0.02402969103	4.91E-05	0.02452952906	0.0006020280498	0.03314161589	-0.2482996187	-0.884869314	0.4532500086	-0.111727242	0.1197740712	0.8918949935	0.4499298883	0.003977383397	0.004012902153	0.01291980741	4.91E-05	0.0168971908	0.004013201997	0.04142671986	0.004058699535
8.481155556	-0.009105970387	-0.1348649482	-0.2608352014	0.1676989943	0.012891996	0.1062601484	0.2611536058	0.1675766525	0.0003410060291	0.0004376324708	0.02404774858	4.91E-05	0.02438875461	0.0004403743506	0.01623734163	-0.2498186009	-0.8173205579	0.4206184374	-0.170315853	0.1358085914	0.8348774666	0.4127040964	0.003485101921	0.003445573509	0.01277079525	4.91E-05	0.01625589717	0.003445922712	0.04064465178	0.003474640513
8.497855556	-0.01296927088	-0.1346192879	-0.186139513	0.1408645531	0.012296493	0.1062426427	0.1865452279	0.1407325445	0.0001739956102	0.0002625298459	0.02407184786	4.91E-05	0.02424584347	0.0002670754426	0.005897597292	-0.2539768138	-0.8754968187	0.4487134347	-0.122521257	0.1223638089	0.8840283581	0.4447064948	0.00390753069	0.003931331529	0.01236287457	4.91E-05	0.01627040526	0.003931637588	0.04051624872	0.00394130907
8.514477778	-0.01531062082	-0.1344550651	-0.1292823348	0.1240770709	0.01180509	0.1062288185	0.129820192	0.1239400228	8.43E-05	0.0001608991755	0.02408795811	4.91E-05	2.42E-02	0.0001682138755	-0.01294588566	-0.2539026428	-0.9243214798	0.4723740325	-0.030142905	0.1071229906	0.924812842	0.4721359658	0.004276393963	0.004366374049	0.01237015074	4.91E-05	0.0166465447	0.004366649617	0.04081876923	0.004370439178
8.531144444	-0.01727868204	-0.1342257849	-0.0938675358	0.1159102739	0.015740484	0.1063552828	0.09517813359	0.1156594421	4.53E-05	0.0001100824984	0.0241104505	4.91E-05	2.42E-02	0.0001205218556	-0.0249131187	-0.2549815773	-0.9417757341	0.4808482588	0.087914922	0.1147468136	0.9458702696	0.4788855142	0.004473352834	0.00452963571	0.01226430727	4.91E-05	0.0167376601	0.004529901347	0.04089340499	0.004532035476
8.547811111	-0.01843953868	-0.1339303823	-0.0707283843	0.1117615367	0.010929849	0.1062055882	0.07156791142	0.1116351026	2.56E-05	7.99E-05	0.0241394295	4.91E-05	2.42E-02	9.38E-05	-0.04433841013	-0.2509721454	-1.026438784	0.5220547916	0.21455217	0.1505532373	1.04862253	0.5119382395	0.005498046054	0.005368299726	0.01265763254	4.91E-05	0.01815567859	0.005368523876	0.04232071792	0.005369790793
8.564455556	-0.01963629485	-0.1338614566	-0.0717993171	0.1119307635	0.007548819	0.1061326172	0.07219505942	0.1118689967	2.61E-05	8.08E-05	0.02414619111	4.91E-05	2.42E-02	9.45E-05	-0.05912774483	-0.2478298383	-0.8281852392	0.4258563838	0.223087263	0.1535989744	0.8577054957	0.4131355651	0.003678293587	0.003543486451	0.01296589286	4.91E-05	0.01664418645	0.00354382601	0.04081643819	0.003545764625
8.581144444	-0.02083284925	-0.133678755	-0.0871042362	0.1145933813	0.007539654	0.1061324556	0.08742993965	0.1145327665	3.82E-05	0.0001001359286	0.02416411413	4.91E-05	2.42E-02	0.000111510408	-0.07194458477	-0.2435359033	-0.7131690948	0.3706580008	0.259831656	0.1673121856	0.7590274351	0.3529420681	0.002880613236	0.002678927131	0.01338712789	4.91E-05	0.01626774112	0.002679376255	0.04047007523	0.002682593048
8.597788889	-0.02253976939	-0.1336101348	0.031822578	0.1072434045	0.14609454	0.1286207674	0.1495202029	0.1277298186	0.0001117814554	0.000190981884	0.02417084578	4.91E-05	0.02428262723	0.0001971838143	-0.08290004799	-0.2391687831	-0.6231211167	0.327940505	0.288730476	0.1786754735	0.6867643073	0.3068856642	0.002358226069	0.002107581209	0.01381554238	4.91E-05	0.01617376845	0.002108152057	0.04045639568	0.002118490104
8.614455556	-0.01977209665	-0.128808937	0.0106543866	0.106198646	0.159399726	0.1324815204	0.1597554024	0.1323761734	0.000127608943	0.0002114780886	0.02464184328	4.91E-05	0.02476945222	0.0002170954127	-0.09271528866	-0.2339115541	-0.5437463073	0.2908175961	0.280079916	0.1752273212	0.6116410762	0.2707009481	0.00187052403	0.001655718195	0.01433127654	4.91E-05	0.01620180057	0.001656444775	0.0409712528	0.001672050693
8.631122222	-0.02218462317	-0.1282968106	-0.1459900428	0.128591338	0.024835296	0.1067846752	0.1480874219	0.1280287856	0.0001096494226	0.0001895945279	0.02469208288	4.91E-05	0.0248017323	0.0001958405609	-0.1010249249	-0.2298327859	-0.4505014452	0.2481588135	0.21494604	0.1506925056	0.4991526342	0.2331825125	0.001245766761	0.001163936656	0.0147314037	4.91E-05	0.01597717046	0.001164969989	0.04077890277	0.001183352182
8.647788889	-0.02463843141	-0.1279810938	-0.1622085549	0.1333243633	0.029546046	0.1070817434	0.1648774821	0.1325624035	0.0001359229206	0.0002185655533	0.0247230547	4.91E-05	0.02485897762	0.0002240052421	-0.1077320035	-0.2267466861	-0.347247228	0.2028656708	0.168539562	0.1352578961	0.3859873331	0.1918229761	0.0007449311066	0.0007404123906	0.01503415009	4.91E-05	0.0157790812	0.0007420357348	0.04063805882	0.000778208935
8.664444444	-0.027591575	-0.1273119424	-0.1866099138	0.1410188206	0.04274883	0.1081814125	0.1914437839	0.1395646305	0.000183253612	0.0002671878097	0.02478869845	4.91E-05	0.02497195206	0.0002716556406	-0.1125998325	-0.2242148005	-0.243922365	0.1612630515	0.100618377	0.1173064654	0.2638601484	0.1556443999	0.0003481108897	0.000410683545	0.01528252807	4.91E-05	0.01563063896	0.000413603055	0.04060259102	0.0004996779271
8.681111111	-0.03085876187	-0.1265561328	-0.1890723801	0.1418299598	0.04775892	0.1086999352	0.1950109724	0.1400639769	0.0001901463968	0.0002731401236	0.02486284337	4.91E-05	0.02505298977	0.0002775121595	-0.115862749	-0.2233927402	-0.149724018	0.129651747	0.029265972	0.1070626672	0.1525574603	0.1288906316	0.0001163688934	0.0001966322742	0.01536317219	4.91E-05	0.01547954108	0.0002026592035	0.04053253085	0.0003505673907
8.697777778	-0.03389398767	-0.1257199784	-0.1843410513	0.1402767924	0.056777178	0.1097701124	0.1928866795	0.1379008421	0.0001860263557	0.0002659923555	0.02494487012	4.91E-05	0.02513089647	0.0002704799706	-0.1175906331	-0.2232392681	-0.055556142	0.1096150565	-0.032891649	0.10732337	0.06456272522	0.1090248965	2.08E-05	7.04E-05	0.0153782278	4.91E-05	0.01539906953	8.58E-05	0.040529966	0.0002921203924
8.714455556	-0.03700346358	-0.1246635602	-0.1734929211	0.1368022998	0.055153056	0.1095645624	0.1820484915	0.1345323668	0.0001657082663	0.0002449141446	0.02504850474	4.91E-05	0.02521421301	0.0002497807639	-0.1177146204	-0.2244891285	0.039200016	0.107847546	-0.11858517	0.1213982784	0.1248962922	0.1201313057	7.80E-05	0.0001500395466	0.01525561649	4.91E-05	0.01533361191	0.0001578554903	0.04054782492	0.0003035169254
8.731088889	-0.03967708504	-0.1238815432	-0.1600070199	0.1326629546	0.057401127	0.109850561	0.1699915757	0.1302638009	0.000144485679	0.0002214374879	0.02512522061	4.91E-05	0.02526970629	0.0002268084211	-0.1162839659	-0.2271921071	0.150358035	0.1298335859	-0.175771158	0.1375216622	0.2313072387	0.1343267835	0.0002675151934	0.000310707574	0.01499045429	4.91E-05	0.01525796949	0.0003145563238	0.04052767578	0.0003939561823
8.747766667	-0.04233703091	-0.1227501893	-0.1391636781	0.1267003423	0.056181204	0.1096940376	0.1500761706	0.1244571861	0.0001126142849	0.0001867805791	0.02523620643	4.91E-05	0.02534882071	0.0001931178231	-0.1127026859	-0.2303481671	0.259894725	0.1673364774	-0.181320681	0.1392970727	0.3168950259	0.1587030745	0.0005021122872	0.0005029221496	0.01468084481	4.91E-05	0.01518295709	0.0005053089814	0.04053177781	0.0005453855422
8.764422222	-0.04431587431	-0.1220088364	-0.0969619614	0.1165402928	0.037931409	0.1077349809	0.1041173076	0.1154102815	5.42E-05	0.0001201620779	0.02530893315	4.91E-05	2.54E-02	0.0001297938199	-0.1076208084	-0.2332361298	0.342502197	0.2008551529	-0.177865392	0.1381878387	0.3859324457	0.1892878432	0.0007447192631	0.0007305232037	0.01439753567	4.91E-05	0.01514225493	0.0007321684406	0.04050539015	0.0007468137562
8.781066667	-0.04556909629	-0.121485809	-0.0449076444	0.1083981033	0.018133629	0.1064497571	0.04843062075	0.1081270728	1.17E-05	5.24E-05	0.02536024214	4.91E-05	2.54E-02	7.18E-05	-0.101285946	-0.2362770135	0.4749573852	0.2592216479	-0.21300387	0.1500070076	0.5205335401	0.2443604377	0.001354775832	0.001271978039	0.01409922498	4.91E-05	0.01545400081	0.001272923653	0.04082597057	0.001276831299
8.797744444	-0.04581279579	-0.1214043821	0.0153197382	0.1063400449	-0.004070802	0.1060853891	0.01585136611	0.1063232687	1.26E-06	1.69E-05	0.02536823012	4.91E-05	2.54E-02	5.19E-05	-0.09178889556	-0.2403362588	0.4996649601	0.2704957238	-0.165286656	0.1342586667	0.5262934077	0.2602481379	0.001384923755	0.001369668795	0.01370101301	4.91E-05	0.01508593677	0.001370546999	0.04045542321	0.001373282328
8.814411111	-0.04505843835	-0.1216215024	0.0809794119	0.1134739053	-0.023336961	0.1067008266	0.08427501943	0.1129689117	3.55E-05	9.52E-05	0.02534693061	4.91E-05	2.54E-02	0.0001071047326	-0.08463044733	-0.2417865687	0.5645080434	0.3004684156	-0.167405142	0.1349080558	0.5888071099	0.2906109097	0.001733469063	0.001711137701	0.01355873761	4.91E-05	0.01529220667	0.001711840738	0.04067464868	0.001716590773
8.831088889	-0.04311348206	-0.1221822808	0.1585791642	0.1322370739	-0.051063057	0.109071786	0.1665976804	0.1302362841	0.0001387739355	0.0002169706285	0.02529191825	4.91E-05	0.02543069219	0.0002224494839	-0.07297196078	-0.2459164302	0.6428494461	0.3372521235	-0.18474177	0.1404074709	0.6688683966	0.3264447236	0.00223692466	0.002183485591	0.0131535982	4.91E-05	0.01539052286	0.002184036586	0.04082121505	0.002196431958
8.847733333	-0.03977246621	-0.1233236043	0.2425443003	0.1607467394	-0.082009446	0.1136572176	0.2560337611	0.1565688541	0.0003277664342	0.0004008691262	0.02517995442	4.91E-05	0.02550772085	0.0004038608487	-0.06320213246	-0.2479446277	0.6047834937	0.3193128645	-0.13127484	0.1245948381	0.6188668337	0.3131636018	0.001914980789	0.001938065669	0.01295463202	4.91E-05	0.01486961281	0.001938686407	0.04037733366	0.001981520192
8.8644	-0.03502867205	-0.124915929	0.3098630193	0.1872488359	-0.093179586	0.1157725299	0.3235699708	0.1823896524	0.0005234876299	0.0005901581457	0.02502374737	4.91E-05	0.02554723499	0.0005921943687	-0.05281251099	-0.2502922582	0.6937582788	0.3614062277	-0.166720506	0.1346976299	0.7135098293	0.3528083753	0.002545481383	0.00251732244	0.01272432947	4.91E-05	0.01526981085	0.002517800376	0.04081704585	0.00258743631
8.881133333	-0.0294436989	-0.1264295905	0.3922008432	0.2222573905	-0.094132257	0.1159635034	0.4033390425	0.2178077164	0.0008134119161	0.0008785035587	0.02487525717	4.91E-05	0.02568866909	0.0008798727484	-0.0400768565	-0.2535019779	0.5897288046	0.3122512558	-0.073811553	0.1122548967	0.59433005	0.3101473282	0.001766141042	0.001843298773	0.01240945597	4.91E-05	0.01417559701	0.001843951399	0.0398642661	0.002044296075
8.897711111	-0.02195531061	-0.1280536709	0.4603009197	0.2525793495	-0.087882546	0.1147406627	0.4686152778	0.2490293933	0.001098001393	0.001166989785	0.02471593488	4.91E-05	0.02581393628	0.001168020857	-0.03315488417	-0.2527526433	0.6811468776	0.3554070918	-0.069912897	0.1116342117	0.6847254063	0.3537333436	0.00234424441	0.002422102077	0.01248296569	4.91E-05	0.0148272101	0.002422598792	0.04064114638	0.002690366397
8.914411111	-0.01410033491	-0.1293590087	0.485042874	0.2638125382	-0.061178037	0.1103549615	0.4888858168	0.2621028586	0.001195046709	0.001281383703	0.02458788125	4.91E-05	0.02578292796	0.001282322796	-0.01737196058	-0.2558324078	0.7047531086	0.3666440629	-0.05300364	0.1093011387	0.7067434682	0.3657033874	0.00249743165	0.002584584807	0.01218084079	4.91E-05	0.01467827244	0.002585050299	0.0404612004	0.002886459856
8.931044444	-0.005787214809	-0.1300929388	0.5070455954	0.2738807165	-0.025307883	0.1068121895	0.5076767916	0.2735920183	0.001288678624	0.001388963182	0.0245158827	4.91E-05	0.02580456133	0.001389829588	-0.009663113884	-0.2545194313	0.6564886876	0.3437064421	-0.002618499	0.1060740329	0.6564939097	0.3437039685	0.002154921267	0.002256395623	0.01230964379	4.91E-05	0.01446456506	0.002256928803	0.04026912638	0.002651446318
8.947711111	0.002801184935	-0.1302026048	0.5280719262	0.2835637236	0.009900219	0.1061805441	0.528164722	0.2835208889	0.001394789868	0.001497457316	0.02450512447	4.91E-05	0.02589991434	0.001498260988	0.004510995672	-0.2559196911	0.5633967469	0.2999506818	0.086116596	0.1144081053	0.5699403149	0.2970103992	0.001624159813	0.001692782006	0.0121722783	4.91E-05	0.01379643812	0.001693492631	0.03969635245	0.002262192935
8.964377778	0.01181518273	-0.1297629315	0.506879936	0.2738046576	0.038850588	0.1078161831	0.508366637	0.2731282366	0.001292183188	0.001388492833	0.02454825642	4.91E-05	0.02584043961	0.001389359534	0.00911677768	-0.2516488781	0.4490816675	0.2475197851	0.148928061	0.1294241918	0.4731320233	0.2384437706	0.001119269557	0.001128153838	0.01259124506	4.91E-05	0.01371051462	0.001129219842	0.03955095422	0.001791722898
8.981033333	0.0196971828	-0.1289075852	0.4512036804	0.2484750191	0.065560908	0.1109773801	0.4559418755	0.2464100993	0.001039414969	0.001123486829	0.02463216589	4.91E-05	0.02567158086	0.001124557781	0.01948038459	-0.2509554224	0.6865332441	0.3579681597	0.063290745	0.1106500528	0.6894444239	0.356601336	0.002376668068	0.002458568029	0.01265927306	4.91E-05	0.01503594113	0.002459057382	0.04070752199	0.002704885792
8.9977	0.02685530541	-0.1275775679	0.4031520495	0.2270649262	0.081018366	0.1134808011	0.4112122939	0.2237341548	0.0008454777532	0.0009200223512	0.02476264059	4.91E-05	0.02560811834	0.0009213298361	0.03200121915	-0.2495391866	0.6874402023	0.3583995678	0.114941085	0.1205259026	0.6969831309	0.3540508048	0.002428927424	0.002467674388	0.01279820579	4.91E-05	0.01522713322	0.002468161938	0.04083525156	0.002635428954
9.014455556	0.03313558445	-0.126206973	0.3325478919	0.1966628873	0.081994311	0.1136545094	0.3425071787	0.1928731554	0.0005865558372	0.0006606044037	0.02489709595	4.91E-05	0.02548365179	0.0006624241114	0.042395058	-0.2471240529	0.6312145017	0.3317569397	0.150689388	0.1299288234	0.6489522624	0.3240963664	0.002105695194	0.002103230704	0.01303513041	4.91E-05	0.0151408256	0.002103802714	0.04062447739	0.002206718219
9.031022222	0.03794023514	-0.1248444242	0.2565814911	0.166063574	0.072002277	0.1119630924	0.2664927569	0.1627239786	0.0003550919473	0.0004336476169	0.02503076199	4.91E-05	0.02538585393	0.0004364146755	0.05304170254	-0.244516207	0.6880928955	0.3587100618	0.113168679	0.1201092187	0.6973370654	0.3544911688	0.002431394914	0.002471998316	0.01329096009	4.91E-05	0.01572235501	0.002472485021	0.04110820894	0.002511663543
9.047688889	0.04168830082	-0.1238068971	0.1860210261	0.1408257303	0.057545793	0.1098693305	0.1947186186	0.13839825	0.0001895767022	0.0002694871608	0.02513254339	4.91E-05	0.0253221201	0.0002739175702	0.06533148785	-0.2433517636	0.7033568043	0.3659784909	0.117714282	0.121187892	0.7131391494	0.3615121238	0.002542837232	0.002578084488	0.01340519199	4.91E-05	0.01594802922	0.002578551172	0.04127014932	0.002593987434
9.064344444	0.04414093601	-0.1229262311	0.106177014	0.1185153473	0.042719352	0.1081785245	0.1144486843	0.1171298812	6.55E-05	0.000134053608	0.02521893673	4.91E-05	2.53E-02	0.000142751079	0.07648692935	-0.2405923976	0.492677346	0.2672980561	0.190991913	0.1424663743	0.5284021935	0.2544905304	0.00139604439	0.001344733547	0.0136758858	4.91E-05	0.01507193019	0.001345628023	0.04035635942	0.00135495622
9.081022222	0.04522753462	-0.1223829187	0.0365817978	0.1076191706	0.014100252	0.1062982005	0.03920516594	0.1074492173	7.69E-06	4.21E-05	0.02527223568	4.91E-05	2.53E-02	6.47E-05	0.08175406605	-0.2369853665	0.3417794763	0.2005496034	0.241468839	0.1603446877	0.4184739067	0.1881198007	0.0008756020531	0.0007872322808	0.01402973555	4.91E-05	0.0149053376	0.0007887592281	0.0401852585	0.000794441237
9.097666667	0.04536032927	-0.1224562227	-0.0155304348	0.1063476242	-0.010000074	0.1061828648	0.01847148844	0.1062993611	1.71E-06	1.96E-05	0.02526504455	4.91E-05	2.53E-02	5.28E-05	0.08787957856	-0.2325434363	0.2920731417	0.1800177986	0.162601965	0.1334431591	0.3342844883	0.1701533754	0.0005587305956	0.000568796341	0.0144654889	4.91E-05	0.01502421949	0.0005709078241	0.04029097003	0.0005775313682
9.114377778	0.04470985346	-0.1227162545	-0.0593966211	0.1101133409	-0.023096811	0.1066878666	0.06372928115	0.109669513	2.03E-05	6.99E-05	0.02523953543	4.91E-05	2.53E-02	8.54E-05	0.09148983744	-0.231565301	0.2686742604	0.1707406852	0.095712336	0.1162838241	0.2852134454	0.1655057692	0.0004067335473	0.0004720447072	0.01456144397	4.91E-05	0.01496817752	0.000474586839	0.04022802006	0.0004871741943
9.130988889	0.0433804419	-0.1232261164	-0.094531359	0.116043991	-0.034246797	0.1074284403	0.100543627	0.1150775007	5.05E-05	0.0001157030932	0.02518951798	4.91E-05	2.52E-02	0.0001256769705	0.09683538724	-0.2293530251	0.4456662408	0.2459840589	0.233230677	0.1572913274	0.5030059114	0.2298224522	0.001265074734	0.001156020522	0.01477846824	4.91E-05	0.01604354297	0.001157060927	0.04128360606	0.001165932468
9.147644444	0.04155880816	-0.1238578144	-0.1184811555	0.1213730886	-0.039093675	0.1078379726	0.1247641761	0.1201117232	7.78E-05	0.0001498564018	0.02512754841	4.91E-05	2.52E-02	0.0001576845964	0.1063453788	-0.2237909451	0.2415507828	0.1603752942	0.192082038	0.1428293874	0.3086134961	0.1538159361	0.00047621145	0.0004746967385	0.01532410829	4.91E-05	0.01580031974	0.0004772248103	0.04100569864	0.0005073674682
9.164322222	0.03943107005	-0.1245292389	-0.1322673276	0.1248548845	-0.039043287	0.1078334452	0.1379094783	0.1235770696	9.51E-05	0.0001704244921	0.02506168166	4.91E-05	2.52E-02	0.0001773470951	0.10488708	-0.2229502905	-0.096195141	0.1163825859	0.048777873	0.1088120911	0.1078553941	0.1148747683	5.82E-05	0.0001238986341	0.0154065765	4.91E-05	0.01546474043	0.0001332567894	0.04062151722	0.0002324287294
9.180988889	0.03714989724	-0.1251592573	-0.1382423913	0.1264499672	-0.037422417	0.1076908262	0.1432180018	0.1252585591	0.0001025569802	0.0001793928056	0.02499987686	4.91E-05	0.02510243384	0.0001859818714	0.1031388741	-0.222165016	-0.078356778	0.1130163314	0.0260472	0.1068562584	0.08257264248	0.1124184904	3.41E-05	9.28E-05	0.01548361193	4.91E-05	0.01551770314	0.0001049921008	0.04062013698	0.0002245581225
9.197644444	0.03482299034	-0.1257766528	-0.1404521169	0.1270524482	-0.036829677	0.1076401359	0.1452006276	0.1258936509	0.0001054161112	0.0001827983713	0.02493931036	4.91E-05	0.02504472647	0.0001892688963	0.1022751874	-0.2220820505	-0.170902782	0.1359913289	-0.049266747	0.1088667	0.1778622311	0.1341046397	0.0001581748663	0.0002385215044	0.01549175085	4.91E-05	0.01564992571	0.0002435139068	0.04069465218	0.0003161257703
9.214366667	0.03246816001	-0.1263869132	-0.1432693599	0.1278301891	-0.035911656	0.1075631797	0.1477015793	0.1267222723	0.0001090787826	0.0001871707975	0.02487944382	4.91E-05	0.0249885226	0.0001934951446	0.0974421147	-0.2238072409	-0.2521558095	0.1643737427	-0.103597296	0.1179477769	0.2726076888	0.1585113133	0.00037157476	0.0004321140282	0.01532250967	4.91E-05	0.01569408443	0.0004348897001	0.04068260703	0.000481023064
9.230966667	0.03004734501	-0.126973708	-0.1354284549	0.1256925146	-0.032738232	0.1073117359	0.1393293158	0.1247483494	9.71E-05	0.0001738110217	0.02482187925	4.91E-05	2.49E-02	0.0001806037822	0.09386999375	-0.2255352937	-0.1756009935	0.1374677386	-0.091234197	0.115387632	0.1978873104	0.1330813543	0.0001957969381	0.0002633511128	0.01515298769	4.91E-05	0.01534878463	0.0002678811303	0.04026772716	0.0003304417399
9.247633333	0.02795387818	-0.1274781876	-0.1157212095	0.1207108957	-0.025510941	0.1068241687	0.1184998162	0.1201027822	7.02E-05	0.0001423215762	0.0247723898	4.91E-05	2.48E-02	0.0001505419424	0.09158874825	-0.2268483808	-0.1995375432	0.1453421363	-0.16973517	0.1356281762	0.2619642324	0.1413453802	0.0003431262954	0.0003702743406	0.01502417384	4.91E-05	0.01536730014	0.0003735098123	0.04020990097	0.0004086394134
9.264288889	0.02618997136	-0.1278240727	-0.1037413287	0.1179791691	-0.020975796	0.1065791621	0.1058406694	0.117552278	5.60E-05	0.0001244181179	0.02473845847	4.91E-05	2.48E-02	0.000133743439	0.08721874231	-0.2311931327	-0.5679595089	0.3020772008	-0.286085349	0.1776171288	0.6359424743	0.281368653	0.002022114153	0.001789342777	0.01459795368	4.91E-05	0.01662006784	0.001790015127	0.04141453754	0.001796344992
9.280944444	0.02449583389	-0.1281773808	-0.0925995015	0.1156570442	-0.01566414	0.1063524874	0.09391503053	0.1154083445	4.41E-05	0.000108385782	0.02470379894	4.91E-05	2.47E-02	0.0001189744148	0.07265676462	-0.2363845591	-0.6612777954	0.3459757985	-0.273423099	0.1726001924	0.715575652	0.3264543281	0.002560242569	0.00233602769	0.01408867475	4.91E-05	0.01664891732	0.002336542734	0.04139681643	0.002340598369
9.297622222	0.02310332131	-0.1283462107	-0.0795658701	0.113225641	-0.014830572	0.1063228454	0.08093623138	0.1130007138	3.28E-05	9.15E-05	0.02468723673	4.91E-05	2.47E-02	0.000103788684	0.06517614913	-0.240307236	-0.4856511267	0.2640899158	-0.240862593	0.1601183926	0.5420994425	0.2470553922	0.001469359028	0.001339285906	0.01370386015	4.91E-05	0.01517321918	0.001340184021	0.03989320927	0.001345986249
9.314344444	0.02184363822	-0.1286717332	-0.0760646607	0.1126273041	-0.015341613	0.106340827	0.07759637683	0.1123881736	3.01E-05	8.72E-05	0.02465530297	4.91E-05	2.47E-02	0.0001000642888	0.05646839373	-0.2444133122	-0.6800900787	0.3549048236	-0.251863755	0.164262658	0.7252295266	0.337668645	0.002629789331	0.002448872719	0.01330105407	4.91E-05	0.0159308434	0.002449364022	0.04061625237	0.002452388784
9.330944444	0.02056783262	-0.1288575978	-0.0837990999	0.1139805062	-0.014780481	0.1063211155	0.08509260698	0.1137569582	3.62E-05	9.68E-05	0.02463706966	4.91E-05	2.47E-02	0.0001085238435	0.04250647984	-0.2487026945	-0.8651964576	0.4437308779	-0.177441852	0.1380527342	0.8832046881	0.4355673275	0.003900252605	0.003846951062	0.01288026567	4.91E-05	0.01678051827	0.003847263838	0.04145379169	0.003849419481
9.3476	0.01905033489	-0.1291644159	-0.1119281508	0.1198205826	-0.020244663	0.106544092	0.1137442628	0.1194226456	6.47E-05	0.0001358364079	0.0246069708	4.91E-05	2.47E-02	0.0001444262923	0.02762851181	-0.2503280406	-0.7965140805	0.4105999738	-0.137730972	0.1263114856	0.8083343993	0.4051677641	0.003267022505	0.003275110416	0.01272081922	4.91E-05	0.01598784172	0.00327547779	0.04065950131	0.003279394378
9.364266667	0.01683689426	-0.1295324199	-0.1519410381	0.1302898306	-0.023573091	0.1067136987	0.1537588036	0.129784841	0.0001182088484	0.0001995556189	0.02457086961	4.91E-05	0.02468907846	0.0002054990787	0.01595601049	-0.2532937269	-0.7766294477	0.4010416821	-0.115637628	0.1206910296	0.7851912888	0.3970667001	0.0030826268	0.003117733144	0.01242988539	4.91E-05	0.01551251219	0.003118119054	0.04020159065	0.003125653536
9.380933333	0.01398563362	-0.1299501856	-0.2005827246	0.1456984949	-0.022595199	0.106661224	0.2018513622	0.1452742505	0.0002037198621	0.0002932380538	0.02452988679	4.91E-05	0.02473360665	0.0002973146279	0.001740863553	-0.2541826282	-0.8275982316	0.4255732725	-0.002600442	0.1060739227	0.8276023171	0.4255713021	0.003424627976	0.003522037961	0.01234268417	4.91E-05	0.01576731215	0.003522379579	0.0405009188	0.003535585898
9.397588889	0.01015080344	-0.1302855932	-0.2549607237	0.1654433218	-0.019331607	0.1065020274	0.255692553	0.1651661904	0.0003268934083	0.0004223176493	0.02449698331	4.91E-05	0.02482387672	0.0004251583702	-0.01163059723	-0.2533804083	-0.7937037496	0.4092480899	0.030459306	0.1071451842	0.7942879902	0.408967707	0.003154467057	0.003248381384	0.01242138195	4.91E-05	0.015575849	0.003248751776	0.04039972572	0.003277188044
